[2016-04-13 13:27:52] test_OfflinePromotion.py [Test Case:test_OfflinePromotion] [line:28]INFO:~~~线下促销模块测试~~~
[2016-04-13 13:31:40] test_OfflinePromotion.py [Test Case:test_8modify_AddRedemption_com] [line:578]INFO:等待界面刷新~~~
[2016-04-13 13:31:40] test_OfflinePromotion.py [Test Case:test_8modify_AddRedemption_com] [line:581]INFO:刷新完成！！！
[2016-04-13 13:31:43] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:81]INFO:该记录已经存在！
[2016-04-13 13:31:43] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:31:53] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:31:54] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:32:07] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:32:07] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:32:47] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:32:56] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:32:57] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:33:11] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:33:11] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:33:41] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:33:50] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:33:51] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:34:05] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:34:05] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:34:06] test_OfflinePromotion.py [Test Case:test_bmodify_DeleteRedemption_com] [line:744]INFO:等待界面刷新~~~
[2016-04-13 13:34:06] test_OfflinePromotion.py [Test Case:test_bmodify_DeleteRedemption_com] [line:747]INFO:刷新完成！！！
[2016-04-13 13:34:10] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-13 13:34:13] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-13 13:34:13] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:34:22] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:34:24] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:34:37] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:34:37] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:34:38] test_OfflinePromotion.py [Test Case:test_cmodify_AddSuitObject] [line:791]INFO:等待界面刷新~~~
[2016-04-13 13:34:38] test_OfflinePromotion.py [Test Case:test_cmodify_AddSuitObject] [line:794]INFO:刷新完成！！！
[2016-04-13 13:34:41] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:81]INFO:保存成功！
[2016-04-13 13:34:43] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:34:52] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:34:53] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:35:07] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:35:07] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:35:07] test_OfflinePromotion.py [Test Case:test_dmodify_DeleteSuitObject] [line:828]INFO:等待界面刷新~~~
[2016-04-13 13:35:07] test_OfflinePromotion.py [Test Case:test_dmodify_DeleteSuitObject] [line:831]INFO:刷新完成！！！
[2016-04-13 13:35:10] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-13 13:35:10] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:35:19] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:35:20] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:35:33] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:35:34] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:35:34] test_OfflinePromotion.py [Test Case:test_emodify_Add_TimeConstraint] [line:858]INFO:等待界面刷新~~~
[2016-04-13 13:35:34] test_OfflinePromotion.py [Test Case:test_emodify_Add_TimeConstraint] [line:861]INFO:刷新完成！！！
[2016-04-13 13:35:37] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:81]INFO:保存成功！
[2016-04-13 13:35:38] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:35:48] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:35:49] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:36:02] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:36:02] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:36:03] test_OfflinePromotion.py [Test Case:test_fmodify_Delete_TimeConstraint] [line:896]INFO:等待界面刷新~~~
[2016-04-13 13:36:03] test_OfflinePromotion.py [Test Case:test_fmodify_Delete_TimeConstraint] [line:899]INFO:刷新完成！！！
[2016-04-13 13:36:05] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-13 13:36:05] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:36:15] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:36:16] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:36:29] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:36:29] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:36:30] test_OfflinePromotion.py [Test Case:test_gmodify_AddPromotion_com] [line:926]INFO:等待界面刷新~~~
[2016-04-13 13:36:30] test_OfflinePromotion.py [Test Case:test_gmodify_AddPromotion_com] [line:929]INFO:刷新完成！！！
[2016-04-13 13:36:33] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:81]INFO:该记录已经存在！
[2016-04-13 13:36:33] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:36:43] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:36:44] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:36:58] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:36:58] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:36:58] test_OfflinePromotion.py [Test Case:test_hmodify_DeletePromotion_com] [line:999]INFO:等待界面刷新~~~
[2016-04-13 13:36:58] test_OfflinePromotion.py [Test Case:test_hmodify_DeletePromotion_com] [line:1002]INFO:刷新完成！！！
[2016-04-13 13:37:30] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:37:39] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:37:40] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:37:55] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:37:55] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:37:55] test_OfflinePromotion.py [Test Case:test_imodify_AddPayment] [line:1044]INFO:等待界面刷新~~~
[2016-04-13 13:37:55] test_OfflinePromotion.py [Test Case:test_imodify_AddPayment] [line:1047]INFO:刷新完成！！！
[2016-04-13 13:37:58] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:81]INFO:保存成功！
[2016-04-13 13:37:59] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:38:09] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:38:10] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:38:23] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:550]INFO:等待界面刷新~~~
[2016-04-13 13:38:23] test_OfflinePromotion.py [Test Case:edit_Promotion] [line:553]INFO:刷新完成！！！
[2016-04-13 13:38:24] test_OfflinePromotion.py [Test Case:test_jdelete_DeletePayment] [line:1083]INFO:等待界面刷新~~~
[2016-04-13 13:38:24] test_OfflinePromotion.py [Test Case:test_jdelete_DeletePayment] [line:1086]INFO:刷新完成！！！
[2016-04-13 13:38:26] test_OfflinePromotion.py [Test Case:Delete_And_Add_Assert] [line:73]INFO:删除成功
[2016-04-13 13:38:28] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
[2016-04-13 13:38:38] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-13 13:38:39] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-13 13:38:50] test_OfflinePromotion.py [Test Case:clickButton] [line:132]INFO:删除成功
[2016-04-13 13:38:50] test_OfflinePromotion.py [Test Case:tearDown] [line:1155]INFO:该条用例执行执行完毕！！！
